mary,4115282
anna,873767
emma,593970
elizabeth,1601128
minnie,158565
margaret,1240006
ida,185594
alice,549108
bertha,207508
sarah,1060643
annie,346095
clara,267974
ella,272799
florence,334448
cora,121655
martha,547166
laura,791654
nellie,148728
grace,467742
carrie,265318
maude,45461
mabel,132376
bessie,169992
jennie,126423
gertrude,176761
julia,446112
hattie,97208
edith,264008
mattie,130221
rose,475178
catherine,653737
lillian,419990
ada,91529
lillie,154125
helen,1015902
jessie,165614
louise,331760
ethel,278626
lula,84009
myrtle,136435
eva,251481
frances,587251
lena,133684
lucy,184448
edna,293942
maggie,110458
pearl,154587
daisy,134828
fannie,84710
josephine,296078
dora,104946
rosa,172217
katherine,625383
agnes,157128
marie,534553
nora,127713
may,47828
mamie,77668
blanche,87340
stella,154711
ellen,271678
nancy,1000955
effie,43439
sallie,49692
nettie,49245
della,66783
lizzie,38562
flora,67322
susie,84649
maud,13131
mae,108675
etta,40317
harriet,87867
sadie,109059
caroline,211287
katie,233307
lydia,153325
elsie,174522
kate,75769
susan,1120469
mollie,45674
alma,157612
addie,43287
georgia,146740
eliza,45778
lulu,12063
nannie,25560
lottie,45840
amanda,781807
belle,16194
charlotte,311367
rebecca,742063
ruth,820068
viola,130525
olive,50613
amelia,146882
hannah,409268
jane,366987
virginia,646533
emily,808754
matilda,29712
irene,350250
kathryn,448573
esther,249706
willie,146129
henrietta,50536
ollie,40711
amy,684593
rachel,557422
sara,417021
estella,38066
theresa,402661
augusta,16082
ora,38851
pauline,225718
josie,52702
lola,82847
sophia,287379
leona,106830
anne,319471
mildred,450343
ann,467509
beulah,73048
callie,51957
lou,33569
delia,35561
eleanor,267552
barbara,1432944
iva,37156
louisa,17801
maria,534600
mayme,10872
evelyn,532697
estelle,52176
nina,122706
betty,998851
marion,187796
bettie,38291
dorothy,1105680
luella,29576
inez,67191
lela,41724
rosie,78301
allie,44268
millie,26908
janie,74031
cornelia,21630
victoria,464267
ruby,337147
winifred,42783
alta,28601
celia,52944
christine,583425
beatrice,188891
birdie,11946
harriett,21500
mable,52725
myra,58047
sophie,102325
tillie,14397
isabel,110718
sylvia,237162
carolyn,553751
isabelle,80886
leila,40829
sally,203001
ina,33497
essie,39181
bertie,13635
nell,26507
alberta,70259
katharine,40672
lora,51633
rena,38264
mina,14247
rhoda,25472
mathilda,7120
abbie,20872
eula,47043
dollie,19137
hettie,7277
eunice,79059
fanny,9385
ola,29486
lenora,34074
adelaide,22451
christina,473089
lelia,15304
nelle,5498
sue,144424
johanna,49180
lilly,49228
lucinda,36919
minerva,14972
lettie,9164
roxie,17912
cynthia,707124
helena,33074
hilda,80475
hulda,5406
bernice,181559
genevieve,105577
jean,457547
cordelia,10201
marian,139707
francis,28891
jeanette,162607
adeline,44734
gussie,13083
leah,205114
lois,331580
lura,9451
mittie,6297
hallie,28256
isabella,274913
olga,61253
phoebe,29338
teresa,412034
hester,14209
lida,5794
lina,14729
winnie,22834
claudia,125180
marguerite,93157
vera,135554
cecelia,54326
bess,7127
emilie,24159
john,21647
rosetta,27662
verna,68680
myrtie,4401
cecilia,89579
elva,31200
olivia,376372
ophelia,15977
georgie,11841
elnora,21126
violet,122727
adele,38363
lily,123182
linnie,7885
loretta,174143
madge,13425
polly,28986
virgie,21788
eugenia,29386
lucile,34535
lucille,219820
mabelle,2488
rosalie,67370
kittie,2467
meta,6166
angie,60854
dessie,11332
georgiana,8728
lila,60424
regina,175603
selma,26034
wilhelmina,11699
bridget,87766
lilla,4121
malinda,20598
vina,5139
freda,42360
gertie,8499
jeannette,68959
louella,12915
mandy,41875
roberta,170887
cassie,44552
corinne,46677
ivy,38982
melissa,749449
lyda,4854
naomi,145324
norma,277098
bell,2418
margie,105787
nona,16453
zella,11747
dovie,8882
elvira,26452
erma,54692
irma,73062
leota,10396
william,15895
artie,6392
blanch,6420
charity,33798
lorena,42930
lucretia,10402
orpha,5945
alvina,10260
annette,167271
catharine,12898
elma,21379
geneva,87025
janet,555414
lee,62037
leora,10839
lona,10736
miriam,104626
zora,7212
linda,1450843
octavia,14840
sudie,4023
zula,4324
adella,5229
alpha,7111
frieda,25086
george,9927
joanna,99096
leonora,6712
priscilla,116908
tennie,2777
angeline,34717
docia,1106
ettie,1779
flossie,21792
hanna,35630
letha,19106
minta,1282
retta,3344
rosella,15283
adah,3060
berta,7216
elisabeth,44491
elise,58930
goldie,35673
leola,27885
margret,9925
adaline,3700
floy,6611
idella,6457
juanita,206828
lenna,3420
lucie,5965
missouri,1546
nola,21597
zoe,104753
eda,3986
isabell,13898
james,23177
julie,505875
letitia,11380
madeline,174936
malissa,8782
mariah,101409
pattie,9503
vivian,195452
almeda,4400
aurelia,11663
claire,167607
dolly,19730
hazel,241417
jannie,14755
kathleen,710589
kathrine,15558
lavinia,4857
marietta,14683
melvina,6624
ona,7602
pinkie,3881
